Id,Total words_x,Average words per sentence_x,Total OOV words,Average OOV words,Most frequent unigrams 1,Most frequent unigrams 2,Most frequent unigrams 3,Most frequent unigrams 4,Most frequent unigrams 5,Most frequent unigrams 6,Most frequent bigrams 1,Most frequent bigrams 2,Most frequent bigrams 3,Most frequent bigrams 4,Most frequent bigrams 5,Most frequent bigrams 6,Most frequent trigrams 1,Most frequent trigrams 2,Most frequent trigrams 3,Most frequent trigrams 4,Most frequent trigrams 5,Most frequent trigrams 6,Label,Total characters,Digit percentage,Letter percentage,Uppercase percentage,Total number of sentences,Char frequency - a,Char frequency - b,Char frequency - c,Char frequency - d,Char frequency - e,Char frequency - f,Char frequency - g,Char frequency - h,Char frequency - i,Char frequency - j,Char frequency - k,Char frequency - l,Char frequency - m,Char frequency - n,Char frequency - o,Char frequency - p,Char frequency - q,Char frequency - r,Char frequency - s,Char frequency - t,Char frequency - u,Char frequency - v,Char frequency - w,Char frequency - x,Char frequency - y,Char frequency - z,Common char bigram 1,Common char bigram 2,Common char bigram 3,Common char bigram 4,Common char bigram 5,Common char bigram 6,Common char bigram 7,Common char bigram 8,Common char bigram 9,Common char bigram 10,Common char bigram 11,Common char bigram 12,Common char bigram 13,Common char bigram 14,Common char bigram 15,Common char bigram 16,Common char bigram 17,Common char bigram 18,Common char bigram 19,Common char bigram 20,Common char bigram 21,Common char bigram 22,Common char bigram 23,Common char bigram 24,Common char bigram 25,Common char bigram 26,Common char bigram 27,Common char bigram 28,Common char bigram 29,Common char bigram 30,Common char bigram 31,Common char bigram 32,Common char bigram 33,Common char bigram 34,Common char bigram 35,Common char bigram 36,Common char bigram 37,Common char bigram 38,Common char bigram 39,Common char bigram 40,Common char trigram 1,Common char trigram 2,Common char trigram 3,Common char trigram 4,Common char trigram 5,Common char trigram 6,Common char trigram 7,Common char trigram 8,Common char trigram 9,Common char trigram 10,Common char trigram 11,Common char trigram 12,Common char trigram 13,Common char trigram 14,Common char trigram 15,Common char trigram 16,Common char trigram 17,Common char trigram 18,Common char trigram 19,Common char trigram 20,Common char trigram 21,Common char trigram 22,Common char trigram 23,Common char trigram 24,Common char trigram 25,Common char trigram 26,Common char trigram 27,Common char trigram 28,Common char trigram 29,Common char trigram 30,Common char trigram 31,Common char trigram 32,Common char trigram 33,Common char trigram 34,Common char trigram 35,Common char trigram 36,Common char trigram 37,Common char trigram 38,Common char trigram 39,Common char trigram 40,Digit frequency - 0,Digit frequency - 1,Digit frequency - 2,Digit frequency - 3,Digit frequency - 4,Digit frequency - 5,Digit frequency - 6,Digit frequency - 7,Digit frequency - 8,Digit frequency - 9,Special char frequency - ~,Special char frequency - `,Special char frequency - !,Special char frequency - @,Special char frequency - #,Special char frequency - $,Special char frequency - %,Special char frequency - ^,Special char frequency - &,Special char frequency - *,Special char frequency - (,Special char frequency - ),Special char frequency - -,Special char frequency - _,Special char frequency - +,Special char frequency - =,Special char frequency - {,Special char frequency - },Special char frequency - [,Special char frequency - ],Special char frequency - |,Special char frequency - \,Special char frequency - :,Special char frequency - ;,"Special char frequency - """,Special char frequency - ',Special char frequency - <,"Special char frequency - ,",Special char frequency - >,Special char frequency - .,Special char frequency - ?,Special char frequency - /,Total words_y,Average words per sentence_y,Average POS types per sentence,POS to unique words ratio,Total stopwords,Average stopwords per sentence,Most frequent POS unigrams 1,Most frequent POS unigrams 2,Most frequent POS unigrams 3,Most frequent POS unigrams 4,Most frequent POS unigrams 5,Most frequent POS unigrams 6,Most frequent POS unigrams 7,Most frequent POS unigrams 8,Most frequent POS unigrams 9,Most frequent POS unigrams 10,Most frequent POS unigrams 11,Most frequent POS unigrams 12,Most frequent POS unigrams 13,Most frequent POS unigrams 14,Most frequent POS unigrams 15,Most frequent POS unigrams 16,Most frequent POS unigrams 17,Most frequent POS unigrams 18,Most frequent POS unigrams 19,Most frequent POS unigrams 20,Most frequent POS unigrams 21,Most frequent POS unigrams 22,Most frequent POS unigrams 23,Most frequent POS unigrams 24,Most frequent POS unigrams 25,Most frequent POS unigrams 26,Most frequent POS unigrams 27,Most frequent POS unigrams 28,Most frequent POS unigrams 29,Most frequent POS unigrams 30,Most frequent POS unigrams 31,Most frequent POS unigrams 32,Most frequent POS bigrams 1,Most frequent POS bigrams 2,Most frequent POS bigrams 3,Most frequent POS bigrams 4,Most frequent POS bigrams 5,Most frequent POS bigrams 6,Most frequent POS bigrams 7,Most frequent POS bigrams 8,Most frequent POS bigrams 9,Most frequent POS bigrams 10,Most frequent POS bigrams 11,Most frequent POS bigrams 12,Most frequent POS bigrams 13,Most frequent POS bigrams 14,Most frequent POS bigrams 15,Most frequent POS bigrams 16,Most frequent POS trigrams 1,Most frequent POS trigrams 2,Most frequent POS trigrams 3,Most frequent POS trigrams 4,Most frequent POS trigrams 5,Most frequent POS trigrams 6,Most frequent POS trigrams 7,Most frequent POS trigrams 8,Total sentences,Average sentence length,Flesch-kincaid grade level score
80,306,25.5,51,0.0789473684210526,10,6,5,5,5,4,4,3,3,2,2,2,3,2,2,2,2,2,Chatgpt,1779,0.0,0.8133783024170883,0.0067453625632377,12,121,20,39,55,172,32,18,57,116,2,27,66,36,108,141,37,2,83,75,142,20,19,36,2,19,2,56,56,52,36,33,30,29,29,29,29,28,28,26,26,25,22,22,21,20,20,20,20,18,18,18,17,17,16,15,15,15,15,15,15,15,14,14,14,13,13,23,22,22,21,17,16,16,16,15,15,15,15,14,13,12,11,11,11,11,10,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,306,25.5,25.5,2.2666666666666666,156,13.0,48,39,34,32,31,22,19,18,11,9,9,6,5,5,4,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,19,18,16,13,11,11,9,9,7,7,5,4,4,4,4,10,8,8,7,7,6,6,6,12,147.33333333333334,13.149673202614377
81,377,29.0,66,0.1034482758620689,11,9,8,8,8,7,8,4,4,4,3,3,4,3,3,3,3,3,Chatgpt,2183,0.0,0.81539166284929,0.0196976637654603,13,123,19,62,81,207,42,28,81,157,0,4,69,59,189,171,40,0,100,91,124,56,20,21,3,33,0,83,56,49,49,46,44,43,39,39,35,34,34,32,32,27,26,25,25,25,25,23,23,23,23,22,22,22,20,20,20,20,20,19,19,19,19,18,18,18,16,33,28,23,20,20,19,19,19,18,18,18,18,17,17,17,15,15,14,14,14,14,14,13,13,13,13,13,13,12,12,12,12,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,13,0,0,377,29.0,29.307692307692307,3.097560975609756,183,14.076923076923077,104,48,42,30,24,23,21,18,15,9,7,7,6,5,5,4,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,26,21,20,20,18,16,14,14,13,13,11,10,10,10,9,7,13,12,11,10,9,8,8,7,13,167.0,14.80453580901857
82,324,24.923076923076923,73,0.1304347826086956,7,7,6,4,4,3,4,4,3,2,2,2,3,2,2,2,2,2,Chatgpt,1896,0.0,0.8132911392405063,0.0110759493670886,13,104,20,65,52,175,43,48,69,107,3,12,62,49,129,144,49,0,80,93,138,38,7,19,1,32,3,63,51,42,40,38,35,34,31,29,29,25,25,24,24,23,23,23,21,21,21,20,20,19,19,18,18,18,17,17,17,17,16,15,15,14,14,14,14,14,13,28,24,20,19,19,19,18,17,16,13,13,13,13,11,11,11,11,11,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,11,0,13,0,0,324,24.923076923076923,25.153846153846153,2.1233766233766236,151,11.615384615384617,60,44,34,34,29,25,21,13,13,11,8,7,7,3,3,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,21,17,16,16,13,12,11,10,10,9,8,8,8,8,7,7,11,11,7,6,6,5,5,5,13,144.92307692307693,12.037390278433223
83,516,24.571428571428573,112,0.1245136186770428,21,15,12,12,10,8,7,7,7,7,7,7,7,7,7,6,5,4,Chatgpt,3168,0.0,0.821969696969697,0.0069444444444444,21,233,30,96,114,320,46,40,122,211,0,6,133,69,187,235,78,0,148,136,225,36,45,44,3,47,0,112,85,71,59,53,50,48,47,45,44,42,42,40,39,38,37,37,36,35,35,34,34,34,33,33,32,32,31,30,30,30,29,29,29,25,25,24,23,23,23,35,34,31,31,29,28,28,27,27,25,25,23,22,22,21,21,21,20,20,20,20,18,18,18,17,16,16,16,16,15,15,15,15,15,15,15,14,14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,21,0,0,516,24.571428571428573,24.571428571428573,2.592964824120603,227,10.80952380952381,90,64,49,43,39,30,29,27,25,23,19,17,16,9,9,6,5,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,23,21,18,17,17,14,13,13,13,12,12,11,11,11,11,10,12,12,9,9,8,8,8,8,21,149.9047619047619,13.802569213732006
84,350,25.0,93,0.1379310344827586,11,9,8,6,5,5,4,4,4,4,3,3,3,3,3,2,2,2,Chatgpt,2078,0.0,0.8103946102021174,0.0067372473532242,14,159,14,69,68,181,40,39,70,140,1,2,65,35,125,120,25,2,97,112,167,63,26,8,7,47,2,70,52,49,48,47,42,36,32,31,30,29,29,28,28,27,26,26,26,25,25,25,24,24,21,21,21,20,20,19,19,19,19,19,19,19,18,18,18,17,16,43,31,26,22,22,20,19,18,17,16,16,16,15,14,14,14,14,13,13,13,13,13,13,12,11,11,11,11,11,11,11,10,10,10,10,10,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,14,0,0,350,25.0,25.0,2.9166666666666665,177,12.642857142857142,71,58,55,38,23,17,14,14,11,10,8,7,6,6,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,31,26,15,13,13,11,11,10,10,9,8,8,8,6,5,21,14,13,8,8,8,6,6,14,147.5,13.767714285714288
85,390,24.375,106,0.1743589743589743,13,10,8,8,6,6,5,5,4,4,3,3,3,2,2,2,2,2,Chatgpt,2566,0.0,0.833593141075604,0.0074045206547155,16,182,14,88,91,254,31,32,95,174,1,1,119,54,150,174,52,2,148,127,195,72,10,34,5,32,2,71,66,59,51,48,44,42,35,35,35,34,33,33,33,32,31,30,29,29,29,29,28,26,25,25,25,24,24,23,23,23,22,22,22,22,20,19,19,19,18,35,34,27,23,21,21,19,18,17,17,17,17,16,16,16,15,14,14,14,14,14,14,13,13,13,13,13,13,13,12,12,12,11,11,11,11,11,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,16,0,0,390,24.375,24.375,2.549019607843137,160,10.0,63,54,53,46,29,24,19,16,14,14,11,10,9,7,6,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,18,18,18,15,12,12,10,9,9,8,8,7,7,6,6,11,9,9,7,7,6,6,5,16,159.4375,15.699166666666668
86,287,22.076923076923077,63,0.1219512195121951,10,7,6,4,3,3,3,2,2,2,2,2,2,2,2,1,1,1,Chatgpt,1795,0.0,0.8250696378830084,0.0094707520891364,13,134,21,64,53,162,49,12,59,137,1,6,67,40,121,133,33,3,80,89,122,37,20,23,5,9,1,56,38,38,37,37,36,35,32,30,30,29,28,26,26,26,23,23,22,22,22,21,20,19,18,18,18,18,17,17,17,17,15,15,15,15,15,14,14,14,14,23,22,21,20,20,18,17,15,15,15,15,15,15,14,14,14,14,13,13,13,12,12,12,11,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,0,287,22.076923076923077,22.076923076923077,2.2248062015503876,139,10.692307692307692,59,40,32,23,23,19,16,14,11,10,10,9,6,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,11,10,10,8,8,8,8,7,7,7,6,6,6,5,8,7,6,5,5,5,3,3,13,137.15384615384616,13.521181988742963
87,238,26.444444444444443,54,0.1072961373390558,6,6,4,3,3,3,6,2,2,2,2,2,2,2,2,1,1,1,Chatgpt,1448,0.0,0.8162983425414365,0.0069060773480662,9,122,9,54,41,118,31,9,49,102,1,3,47,28,84,75,22,1,84,81,121,42,15,11,3,29,0,47,36,32,31,31,29,28,27,25,24,24,20,20,20,20,20,19,19,16,16,16,16,15,15,15,13,13,13,13,13,13,12,12,12,11,11,11,11,11,10,21,20,19,18,17,15,13,10,10,9,9,9,9,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,9,0,0,238,26.444444444444443,26.666666666666668,1.8461538461538465,110,12.22222222222222,52,33,28,28,18,17,10,10,10,7,5,4,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,12,11,10,10,9,6,6,6,6,5,5,4,4,4,7,7,6,5,4,4,4,4,9,160.0,14.935359477124184
88,356,29.666666666666668,67,0.095505617977528,10,9,9,5,5,5,5,3,3,3,3,2,3,3,2,2,2,2,Chatgpt,2133,0.0,0.8180965775902485,0.017346460384435,12,159,25,81,88,207,37,28,80,151,0,10,80,35,138,122,29,1,92,104,160,53,22,23,4,13,3,92,83,58,57,56,52,44,39,35,34,33,32,25,24,24,23,22,22,22,21,21,21,21,19,19,19,19,18,18,18,18,17,17,16,16,16,15,14,14,14,50,40,38,33,33,32,21,20,18,18,16,16,15,14,14,14,14,13,12,12,12,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,0,0,356,29.666666666666668,29.666666666666668,2.5985401459854014,173,14.416666666666666,73,51,46,46,31,24,22,17,10,9,7,6,4,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,18,15,13,12,12,11,11,10,10,9,9,9,9,8,15,10,9,9,8,8,7,6,12,176.83333333333334,14.77546816479401
89,310,19.375,97,0.1895424836601307,9,8,6,5,3,3,3,3,2,2,2,2,3,2,1,1,1,1,Chatgpt,1896,0.0031645569620253,0.8143459915611815,0.0110759493670886,16,129,23,74,43,216,37,11,69,122,3,6,72,39,117,126,36,1,94,102,129,22,17,27,3,25,1,60,42,40,40,36,35,33,32,31,26,25,25,24,24,23,23,23,23,22,21,21,20,20,19,19,18,17,17,17,17,16,16,15,15,15,15,15,15,15,14,31,29,19,18,14,13,12,12,12,12,12,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,16,0,0,310,19.375,19.375,2.1527777777777777,150,9.375,53,37,34,29,29,15,12,12,11,11,11,10,10,9,5,4,4,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,14,13,12,12,10,9,9,8,7,7,7,7,7,7,6,5,8,6,6,6,6,5,5,5,16,117.5625,11.870564516129033
90,277,23.083333333333332,56,0.1021897810218978,6,6,4,4,4,3,4,3,2,2,2,1,2,2,1,1,1,1,Chatgpt,1630,0.0,0.8128834355828221,0.007361963190184,12,123,9,53,39,180,20,16,58,95,2,8,53,50,125,119,27,0,69,68,115,30,20,21,1,23,1,69,44,43,32,31,29,27,27,25,25,24,22,20,20,19,19,18,18,18,18,18,17,17,17,16,16,16,16,16,16,16,15,15,15,15,14,13,13,13,13,20,16,16,16,15,14,13,13,13,12,12,12,12,11,11,11,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,12,0,0,277,23.083333333333332,23.166666666666668,2.0,139,11.583333333333334,44,35,23,22,21,19,18,18,15,14,10,9,8,6,5,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14,13,12,8,8,7,7,7,6,6,6,6,5,5,5,5,6,6,5,5,4,3,3,3,12,134.91666666666666,12.521738868832731
91,317,24.384615384615383,63,0.0914826498422713,8,8,7,7,7,5,7,7,6,3,3,3,7,6,3,3,3,3,Chatgpt,1812,0.0,0.8068432671081678,0.0264900662251655,13,117,22,51,63,170,31,21,51,155,0,17,76,43,118,122,14,5,75,90,105,50,23,27,0,16,0,51,47,41,39,37,34,34,27,27,26,25,23,23,21,21,21,21,20,20,20,20,20,20,18,17,17,17,16,16,16,16,16,15,15,14,14,14,13,13,13,22,19,19,18,16,15,15,14,14,14,13,13,13,13,11,11,11,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,13,0,0,317,24.384615384615383,24.384615384615383,2.348148148148148,150,11.538461538461538,67,36,35,28,20,18,17,15,14,14,10,8,7,6,6,5,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17,15,15,14,13,12,11,10,8,8,7,7,6,6,5,5,10,8,7,6,6,6,5,5,13,138.46153846153845,12.139245328803693
92,255,19.615384615384617,55,0.0992063492063492,6,6,6,5,3,3,6,3,2,2,2,2,2,2,2,2,2,2,Chatgpt,1475,0.0,0.8074576271186441,0.0244067796610169,13,121,13,37,57,150,25,25,55,87,0,7,59,33,81,89,16,3,79,81,81,34,15,25,0,18,0,50,38,33,31,30,28,26,26,22,22,21,20,19,19,18,17,16,15,15,15,15,15,15,14,14,14,13,12,12,12,11,11,11,11,11,11,10,10,10,10,20,17,17,16,16,14,11,11,10,10,10,10,10,10,8,8,8,8,8,8,8,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,255,19.615384615384617,19.615384615384617,1.9921875,123,9.461538461538462,61,30,20,20,17,16,13,12,10,9,8,8,7,7,4,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,14,11,10,9,9,8,8,8,7,6,5,5,5,5,5,8,6,6,4,4,4,4,3,13,112.53846153846152,11.252451923076922
93,344,34.4,72,0.1453488372093023,8,6,5,5,5,5,4,3,3,3,3,2,3,2,2,2,2,2,Chatgpt,2187,0.0,0.8331047096479195,0.0137174211248285,10,139,29,74,73,208,45,41,62,193,1,22,60,34,166,123,35,7,87,146,139,77,20,22,2,16,1,64,55,53,51,47,45,43,33,31,31,30,28,27,26,25,24,24,23,23,22,22,22,21,21,21,20,20,20,19,19,19,18,17,17,17,17,17,16,16,15,27,25,25,24,21,19,19,18,18,17,16,16,16,15,15,13,13,11,11,11,11,11,11,11,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,10,0,0,344,34.4,34.5,2.4295774647887325,152,15.2,56,38,38,32,28,23,23,19,14,13,11,10,6,6,6,4,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,16,14,14,13,12,11,11,10,9,9,8,8,8,8,8,7,8,8,7,6,6,6,5,5,10,217.8,17.54886046511628
94,345,26.53846153846154,71,0.0930232558139534,14,5,5,4,4,4,3,3,3,2,2,2,2,2,2,2,1,1,Chatgpt,2019,0.0,0.8103021297672115,0.0079247152055473,13,157,13,54,36,202,32,41,80,139,3,3,71,29,150,109,34,1,104,80,137,40,30,49,7,34,1,56,55,50,49,46,43,40,38,37,35,35,35,33,32,29,28,26,24,24,23,22,22,21,21,21,19,19,19,18,17,17,17,17,16,15,15,15,15,14,14,30,27,21,21,21,20,19,19,18,18,16,15,15,14,14,14,14,13,12,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,13,0,0,345,26.53846153846154,26.615384615384617,2.1226993865030677,168,12.923076923076923,73,61,32,30,22,21,17,12,12,12,11,10,9,7,6,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,25,17,16,13,10,9,9,9,8,8,7,7,6,6,5,15,15,10,7,6,5,5,5,13,154.3846153846154,13.03258639910814
95,322,18.941176470588236,67,0.093167701863354,12,10,9,5,5,5,5,4,3,3,2,2,2,2,2,2,2,2,Chatgpt,1979,0.0,0.8191005558362809,0.0085901970692268,17,137,27,42,50,190,33,38,58,138,1,4,60,66,126,154,44,10,101,109,152,30,23,9,3,16,0,57,46,46,42,41,39,39,34,30,30,30,29,28,27,26,26,25,25,24,23,23,23,22,22,22,21,21,21,20,20,20,18,17,17,17,17,16,16,16,16,30,28,26,25,21,20,17,16,16,16,15,15,15,15,15,15,15,13,13,12,12,12,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,17,0,0,322,18.941176470588236,19.11764705882353,2.372262773722628,164,9.647058823529411,52,44,42,40,21,19,18,17,14,13,13,6,5,5,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,17,16,12,10,10,10,9,7,7,7,7,7,7,6,5,15,7,5,5,5,5,5,5,17,115.47058823529412,11.213237120935336
96,277,17.3125,57,0.0935251798561151,7,7,6,5,4,4,3,2,2,2,2,2,2,2,2,2,2,2,Chatgpt,1644,0.0,0.8132603406326034,0.010948905109489,16,135,17,57,43,151,29,24,53,105,1,2,61,30,121,99,38,0,89,77,118,34,15,16,4,18,0,52,47,46,36,33,33,32,30,29,28,23,22,22,22,22,20,20,18,18,17,17,16,16,15,15,15,14,13,13,13,13,13,13,13,13,13,12,12,12,12,19,16,15,15,15,15,13,13,13,12,12,12,12,12,12,11,11,11,10,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,277,17.3125,17.375,2.224,129,8.0625,53,38,29,27,24,21,14,13,13,13,9,5,4,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,15,15,10,9,9,8,6,6,6,5,5,5,4,4,11,9,7,7,6,5,4,4,16,101.8125,10.286222924187726
97,302,23.23076923076923,77,0.1471571906354515,6,5,4,4,4,4,3,3,2,2,2,2,3,2,2,2,2,2,Chatgpt,2010,0.0,0.8338308457711443,0.0094527363184079,13,123,29,57,53,221,37,31,65,149,0,6,69,33,147,133,42,2,99,114,155,48,24,16,6,14,3,63,41,41,40,38,33,32,31,30,30,30,29,28,28,27,25,25,23,23,22,22,21,21,20,20,20,20,18,18,18,17,17,17,17,16,16,16,16,16,15,29,26,18,17,16,15,15,15,15,14,13,13,13,12,11,11,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,13,0,0,302,23.23076923076923,23.23076923076923,1.875776397515528,135,10.384615384615383,59,48,35,31,24,15,13,12,9,9,8,8,7,7,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,16,12,12,11,10,10,10,6,6,6,6,6,5,5,5,11,8,6,6,6,5,4,4,13,153.69230769230768,15.31385124808966
98,318,22.714285714285715,62,0.0734824281150159,6,6,5,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,Chatgpt,1845,0.0,0.8070460704607046,0.0086720867208672,14,122,13,44,59,173,33,44,62,134,3,13,50,44,103,108,37,0,95,92,143,32,16,22,8,37,2,56,48,45,45,38,37,36,32,32,32,29,28,28,25,25,25,24,23,22,21,19,19,19,19,18,18,18,17,17,16,16,16,15,15,14,14,14,14,13,13,30,28,25,24,21,18,17,16,16,16,15,13,13,13,12,12,11,11,11,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,14,0,0,318,22.714285714285715,22.857142857142858,2.0779220779220777,147,10.5,53,39,30,27,25,22,21,20,16,15,13,9,7,5,5,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,12,12,11,11,10,8,7,7,7,6,6,6,6,5,5,6,6,5,5,5,5,4,4,14,130.85714285714286,10.964070080862534
99,447,23.526315789473685,111,0.1261261261261261,10,9,8,7,6,6,5,4,4,3,3,3,4,3,3,2,2,2,Chatgpt,2740,0.0010948905109489,0.8171532846715328,0.0080291970802919,19,185,29,94,102,293,45,37,123,151,4,9,83,35,167,166,40,3,148,144,239,71,15,21,4,30,1,102,75,72,71,57,54,53,46,43,40,40,38,36,35,35,34,33,32,31,31,29,29,28,28,27,26,25,25,25,24,24,24,23,23,21,21,21,20,19,19,56,49,32,21,21,21,21,21,20,20,19,19,19,18,18,18,18,18,17,17,17,17,17,16,16,15,15,15,15,14,13,13,13,12,12,12,12,12,11,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,23,0,19,0,0,447,23.526315789473685,23.842105263157897,2.4486486486486485,223,11.736842105263158,67,54,44,40,38,31,21,20,19,16,16,16,16,13,9,7,7,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,20,19,14,13,13,13,12,11,10,10,9,9,9,8,7,6,10,9,7,6,6,6,4,4,19,143.26315789473685,12.48870246085011
100,355,22.1875,82,0.1359773371104816,11,8,6,6,5,5,7,5,4,4,4,3,4,4,2,2,2,2,Chatgpt,2065,0.0014527845036319,0.8111380145278451,0.0271186440677966,16,125,34,50,66,201,46,19,62,132,0,11,56,45,118,137,23,1,101,117,197,57,12,23,5,35,2,66,55,49,44,42,40,39,35,35,33,33,33,31,30,29,27,27,26,26,24,23,22,22,22,21,20,20,20,19,19,18,17,17,17,16,16,15,15,15,15,38,30,29,22,22,20,19,19,16,16,15,14,14,14,13,13,13,13,13,13,13,12,12,12,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,16,0,0,355,22.1875,22.25,2.6176470588235294,174,10.875,81,50,48,28,23,18,14,13,12,11,11,10,7,6,6,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,27,21,18,18,15,14,10,10,9,9,9,8,8,7,6,6,15,14,10,7,6,5,5,5,16,128.125,11.987165492957748
